File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF408PSW	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR573WYW	ChIP-seq	UBERON:0000945	stomach	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF797GOG	982	ENCODE Processing Pipeline	39157f9344110ca446fe51e30b6ddca8		https://www.encodeproject.org/files/ENCFF408PSW/@@download/ENCFF408PSW.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF797GOG	bed narrowPeak	peaks	ENCSR573WYW	ChIP-seq	UBERON:0000945	stomach	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF585RLR	5281716	ENCODE Processing Pipeline	6aa06e44d0d1f05ae1e789f397450794		https://www.encodeproject.org/files/ENCFF797GOG/@@download/ENCFF797GOG.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF174FQT	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR414TPL	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB127BKP	DNA					False	2017-05-17	ENCODE				1							ENCFF001TDO, ENCFF236CLN	287585	ENCODE Processing Pipeline	038b72494ba90d894467e74488598070		https://www.encodeproject.org/files/ENCFF174FQT/@@download/ENCFF174FQT.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF236CLN	bed narrowPeak	peaks	ENCSR414TPL	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB127BKP	DNA					False	2017-05-17	ENCODE				1							ENCFF535PHN, ENCFF759NQV	6343065	ENCODE Processing Pipeline	724225d7918a98c0ca31cbf1a8de86c2		https://www.encodeproject.org/files/ENCFF236CLN/@@download/ENCFF236CLN.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF349WRG	bed narrowPeak	peaks	ENCSR414TPL	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB127BKP	DNA					False	2017-05-17	ENCODE				1							ENCFF401WSJ, ENCFF962NMX	6337459	ENCODE Processing Pipeline	624f592880cd4019060a0481db6e1ab2		https://www.encodeproject.org/files/ENCFF349WRG/@@download/ENCFF349WRG.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF128UUT	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR414TPL	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB127BKP	DNA					False	2017-05-17	ENCODE				1							ENCFF349WRG, ENCFF419RSJ	287496	ENCODE Processing Pipeline	f3fc5377a4bdc04f306161793b96ad0f		https://www.encodeproject.org/files/ENCFF128UUT/@@download/ENCFF128UUT.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF841AAT	bed narrowPeak	peaks	ENCSR408XTO	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-11-07	ENCODE				1							ENCFF124ZGE, ENCFF607WQU	6015202	ENCODE Processing Pipeline	9ddcc6027bf7eaea56c318593127e9ba		https://www.encodeproject.org/files/ENCFF841AAT/@@download/ENCFF841AAT.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF610UCL	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR408XTO	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-11-07	ENCODE				1							ENCFF419RSJ, ENCFF841AAT	564432	ENCODE Processing Pipeline	f71a8d88f791f9fbdafa4bdea5e50f1a		https://www.encodeproject.org/files/ENCFF610UCL/@@download/ENCFF610UCL.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF622QGA	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR408XTO	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-11-07	ENCODE				1							ENCFF001TDO, ENCFF263MVV	842438	ENCODE Processing Pipeline	0ccf339db1698f8f69bbfebac6687253		https://www.encodeproject.org/files/ENCFF622QGA/@@download/ENCFF622QGA.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF263MVV	bed narrowPeak	peaks	ENCSR408XTO	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-11-07	ENCODE				1							ENCFF244RSE, ENCFF639BGL	5954022	ENCODE Processing Pipeline	c1d52c20c5dfa9e2c17b268a4a309f4a		https://www.encodeproject.org/files/ENCFF263MVV/@@download/ENCFF263MVV.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF417FRP	bed narrowPeak	peaks	ENCSR300KUL	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	adult	female	51 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF024VTM	4893847	ENCODE Processing Pipeline	5d5f15a7320fd809b942740523791a6a		https://www.encodeproject.org/files/ENCFF417FRP/@@download/ENCFF417FRP.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking			
ENCFF079BIZ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR300KUL	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	adult	female	51 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF417FRP, ENCFF419RSJ	201	ENCODE Processing Pipeline	e67fb86c5101e81f485d31493fd6f829		https://www.encodeproject.org/files/ENCFF079BIZ/@@download/ENCFF079BIZ.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking			
ENCFF993ZMK	bed narrowPeak	peaks	ENCSR300KUL	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	adult	female	51 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF734MVF	4865823	ENCODE Processing Pipeline	a0d59ab605d344fde3564f85bcc92357		https://www.encodeproject.org/files/ENCFF993ZMK/@@download/ENCFF993ZMK.bed.gz	hg19			released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking			
ENCFF563SDF	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR300KUL	ChIP-seq	UBERON:0036149	suprapubic skin	tissue	adult	female	51 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF993ZMK	71	ENCODE Processing Pipeline	6a9db2046169e7a656e3b2a0d5d94ae6		https://www.encodeproject.org/files/ENCFF563SDF/@@download/ENCFF563SDF.bed.gz	hg19			released	antibody characterized with exemption, low read depth, mild to moderate bottlenecking			
ENCFF797KQK	bed narrowPeak	peaks	ENCSR906UPC	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF169HTN	6074719	ENCODE Processing Pipeline	0729b3f073994191e9d2f45ee4a87553		https://www.encodeproject.org/files/ENCFF797KQK/@@download/ENCFF797KQK.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF169FFA	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR906UPC	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF419RSJ, ENCFF797KQK	296099	ENCODE Processing Pipeline	ba3d346641cd9e4fbb89a59cba2772b0		https://www.encodeproject.org/files/ENCFF169FFA/@@download/ENCFF169FFA.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF817OVB	bed narrowPeak	peaks	ENCSR906UPC	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF515DIW	6077512	ENCODE Processing Pipeline	2fede9d02cf0ca5fc60ea7dbc30148c1		https://www.encodeproject.org/files/ENCFF817OVB/@@download/ENCFF817OVB.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF531NFE	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR906UPC	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF817OVB	293268	ENCODE Processing Pipeline	f63450c53cb4521a536bafa63dbb19e9		https://www.encodeproject.org/files/ENCFF531NFE/@@download/ENCFF531NFE.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF353CLB	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR696LQU	ChIP-seq	UBERON:0000992	ovary	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF419RSJ, ENCFF565FJL	110899	ENCODE Processing Pipeline	91731521329da721a52dd2d00f7a41bb		https://www.encodeproject.org/files/ENCFF353CLB/@@download/ENCFF353CLB.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF565FJL	bed narrowPeak	peaks	ENCSR696LQU	ChIP-seq	UBERON:0000992	ovary	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF405UYE	6237899	ENCODE Processing Pipeline	9726d7116137fe0a35be4ff58aa860df		https://www.encodeproject.org/files/ENCFF565FJL/@@download/ENCFF565FJL.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF761ORT	bed narrowPeak	peaks	ENCSR696LQU	ChIP-seq	UBERON:0000992	ovary	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF834AOC	6235660	ENCODE Processing Pipeline	6aade674d7b187f48fb318dd92c2767c		https://www.encodeproject.org/files/ENCFF761ORT/@@download/ENCFF761ORT.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF934XEQ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR696LQU	ChIP-seq	UBERON:0000992	ovary	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF761ORT	110718	ENCODE Processing Pipeline	4245a88f400cf51b7aefd5039a071c7b		https://www.encodeproject.org/files/ENCFF934XEQ/@@download/ENCFF934XEQ.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF937JXF	bed narrowPeak	peaks	ENCSR959UQA	ChIP-seq	UBERON:0002106	spleen	tissue	adult	female	53 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF481ALK, ENCFF723HAH	6781296	ENCODE Processing Pipeline	fbe397a7a139cea49c0a5ee4c831e237		https://www.encodeproject.org/files/ENCFF937JXF/@@download/ENCFF937JXF.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF185NAU	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR959UQA	ChIP-seq	UBERON:0002106	spleen	tissue	adult	female	53 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF419RSJ, ENCFF937JXF	1226501	ENCODE Processing Pipeline	8339e26b1f563980e521b09e7a0ab3aa		https://www.encodeproject.org/files/ENCFF185NAU/@@download/ENCFF185NAU.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF076OEB	bed narrowPeak	peaks	ENCSR959UQA	ChIP-seq	UBERON:0002106	spleen	tissue	adult	female	53 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF807EBL, ENCFF882XMI	7103377	ENCODE Processing Pipeline	f3c6bfeb93ee4f0d076ce1d1802a13c5		https://www.encodeproject.org/files/ENCFF076OEB/@@download/ENCFF076OEB.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF845DVI	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR959UQA	ChIP-seq	UBERON:0002106	spleen	tissue	adult	female	53 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF001TDO, ENCFF076OEB	1274074	ENCODE Processing Pipeline	0fe2b9afe5a520d240d79944b9173975		https://www.encodeproject.org/files/ENCFF845DVI/@@download/ENCFF845DVI.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF348MWL	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR635XLM	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF419RSJ, ENCFF524EST	62187	ENCODE Processing Pipeline	f55cf9f6548c0465beda58439c908af0		https://www.encodeproject.org/files/ENCFF348MWL/@@download/ENCFF348MWL.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF524EST	bed narrowPeak	peaks	ENCSR635XLM	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF874WSE	4670468	ENCODE Processing Pipeline	6f867eebe1a891e0f8fa5c7a007b1fae		https://www.encodeproject.org/files/ENCFF524EST/@@download/ENCFF524EST.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF860SHD	bed narrowPeak	peaks	ENCSR635XLM	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF108NWA	4668753	ENCODE Processing Pipeline	dbb1280f1b1472f7675aa6b8c62d2b1f		https://www.encodeproject.org/files/ENCFF860SHD/@@download/ENCFF860SHD.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF700HZX	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR635XLM	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF860SHD	63741	ENCODE Processing Pipeline	f8d9017d9c917f21efca673f339bed7b		https://www.encodeproject.org/files/ENCFF700HZX/@@download/ENCFF700HZX.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF913NGH	bed narrowPeak	peaks	ENCSR360BLQ	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF959BPW	6354728	ENCODE Processing Pipeline	4fcac3b48b7d80f23e7bbf569ccc7891		https://www.encodeproject.org/files/ENCFF913NGH/@@download/ENCFF913NGH.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF287SLI	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR360BLQ	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF419RSJ, ENCFF913NGH	114903	ENCODE Processing Pipeline	ef99816f340c90684e5990282deaaae8		https://www.encodeproject.org/files/ENCFF287SLI/@@download/ENCFF287SLI.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF614IMK	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR360BLQ	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF739FWZ	115482	ENCODE Processing Pipeline	3c18ad5b79e4c5f3da1d43034a750fc0		https://www.encodeproject.org/files/ENCFF614IMK/@@download/ENCFF614IMK.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF739FWZ	bed narrowPeak	peaks	ENCSR360BLQ	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	male	37 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF677JZD	6349292	ENCODE Processing Pipeline	22d0680342d65f727917705d65ed0e92		https://www.encodeproject.org/files/ENCFF739FWZ/@@download/ENCFF739FWZ.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF665VIR	bed narrowPeak	peaks	ENCSR091CSG	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	54 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2017-03-20	ENCODE				1							ENCFF136UBM, ENCFF820VHQ	6470916	ENCODE Processing Pipeline	953a6827396f2a0f851bab75775a42ba		https://www.encodeproject.org/files/ENCFF665VIR/@@download/ENCFF665VIR.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF956QVQ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR091CSG	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	54 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2017-03-20	ENCODE				1							ENCFF001TDO, ENCFF665VIR	301801	ENCODE Processing Pipeline	6c4536200397c24bf61ec9edc981999d		https://www.encodeproject.org/files/ENCFF956QVQ/@@download/ENCFF956QVQ.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF530FGP	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR091CSG	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	54 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2017-03-20	ENCODE				1							ENCFF135CBQ, ENCFF419RSJ	303541	ENCODE Processing Pipeline	e4a7530ad07ca5c7a89731537a6480bb		https://www.encodeproject.org/files/ENCFF530FGP/@@download/ENCFF530FGP.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF135CBQ	bed narrowPeak	peaks	ENCSR091CSG	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	male	54 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2017-03-20	ENCODE				1							ENCFF492TNL, ENCFF645GMV	6477548	ENCODE Processing Pipeline	21eb2262903231363b09b5fcc070d987		https://www.encodeproject.org/files/ENCFF135CBQ/@@download/ENCFF135CBQ.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF927GGF	bed narrowPeak	peaks	ENCSR450FRI	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF007JEJ, ENCFF764UTK	6766708	ENCODE Processing Pipeline	ae781c3f65e4bf41cd2ee0cd17f786da		https://www.encodeproject.org/files/ENCFF927GGF/@@download/ENCFF927GGF.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF587LBC	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR450FRI	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF001TDO, ENCFF927GGF	859653	ENCODE Processing Pipeline	7449544ceaec3b1430764a81f0e71cd0		https://www.encodeproject.org/files/ENCFF587LBC/@@download/ENCFF587LBC.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF135EPC	bed narrowPeak	peaks	ENCSR450FRI	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF295YCD, ENCFF379OME	6761456	ENCODE Processing Pipeline	3ad89978f11104ccee8217d1f7942f24		https://www.encodeproject.org/files/ENCFF135EPC/@@download/ENCFF135EPC.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
