2019-09-06 11:21:54.963667	https://www.encodeproject.org/report/?type=Annotation&encyclopedia_version=4&annotation_type=candidate+Cis-Regulatory+Elements&organism.scientific_name=Homo+sapiens&biosample_ontology.classification=tissue&biosample_ontology.classification=primary+cell&field=%40id&field=accession&field=targets.label&field=biosample_ontology.term_name&field=description&field=lab.title&field=award.project&field=status&field=organism.scientific_name&field=relevant_life_stage&field=relevant_timepoint&field=relevant_timepoint_units&field=software_used.software.name&field=schema_version&field=related_files&field=alternate_accessions&field=date_released&field=dbxrefs&field=internal_tags&field=biosample_ontology&field=documents&field=notes&field=date_created&field=submitted_by&field=references&field=award&field=aliases&field=annotation_type&field=encyclopedia_version&field=supersedes&field=assembly&field=contributing_files&field=original_files&field=revoked_files&field=month_released&field=files&field=superseded_by&field=hub&files.file_type=bed+bed3%2B&sort=biosample_ontology&limit=all
ID	Accession	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used	Schema version	Additional data files	Alternate accessions	Date released	External resources	Internal tags	Biosample ontology	Documents	Notes	Date created	Submitted by	References	Award	Aliases	Annotation type	Encyclopedia version	Supersedes	Genome assembly	Contributing files	Original files	Revoked files	Month released	Files	Superseded by	Hub
/annotations/ENCSR090ONC/	ENCSR090ONC		muscle of leg	5-group for muscle of leg male fetal (104 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	104	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001383/			2017-08-21T22:05:03.699528+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-male-fetal-104-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF633QNH/,/files/ENCFF750YRT/		September, 2017	/files/ENCFF633QNH/,/files/ENCFF750YRT/		/annotations/ENCSR090ONC/@@hub/hub.txt
/annotations/ENCSR705TSL/	ENCSR705TSL	H3K27ac	adrenal gland	9-state high H3K27ac for adrenal gland male adult (54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	54	year		25			2017-08-30			/biosample-types/tissue_UBERON_0002369/			2017-08-21T22:14:24.617525+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-adrenal-gland-male-adult-54-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF002VOX/,/files/ENCFF938HVM/		August, 2017	/files/ENCFF002VOX/,/files/ENCFF938HVM/		/annotations/ENCSR705TSL/@@hub/hub.txt
/annotations/ENCSR744KLY/	ENCSR744KLY		CD8-positive, alpha-beta T cell	5-group for CD8+ alpha-beta T cell male adult (21 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	21	year		25			2017-09-12			/biosample-types/primary_cell_CL_0000625/			2017-07-10T21:47:13.402841+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-CD8-alpha-beta-T-cell-male-adult-21-year-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF651BDQ/,/files/ENCFF080ILL/		September, 2017	/files/ENCFF651BDQ/,/files/ENCFF080ILL/		/annotations/ENCSR744KLY/@@hub/hub.txt
/annotations/ENCSR816ZLP/	ENCSR816ZLP	H3K27ac	foreskin keratinocyte	9-state high H3K27ac for foreskin keratinocyte male newborn	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	postnatal				25			2017-08-30			/biosample-types/primary_cell_CL_1001606/			2017-08-21T22:23:09.627446+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-foreskin-keratinocyte-male-newborn-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF566YHX/,/files/ENCFF096LFE/		August, 2017	/files/ENCFF566YHX/,/files/ENCFF096LFE/		/annotations/ENCSR816ZLP/@@hub/hub.txt
/annotations/ENCSR884ZFZ/	ENCSR884ZFZ		naive thymus-derived CD4-positive, alpha-beta T cell	5-group for naive thymus-derived CD4-positive alpha-beta T cell female adult (35 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	35	year		25			2017-09-12			/biosample-types/primary_cell_CL_0000895/			2017-07-10T21:53:26.066107+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-naive-thymus-derived-CD4-positive-alpha-beta-T-cell-female-adult-35-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF953RKH/,/files/ENCFF288QES/		September, 2017	/files/ENCFF953RKH/,/files/ENCFF288QES/		/annotations/ENCSR884ZFZ/@@hub/hub.txt
/annotations/ENCSR892AIT/	ENCSR892AIT	H3K4me3,H3K27ac,CTCF	endothelial cell of umbilical vein	5-group for endothelial cell of umbilical vein newborn	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	postnatal				25			2017-09-12			/biosample-types/primary_cell_CL_0002618/			2017-08-21T22:32:39.352359+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-endothelial-cell-of-umbilical-vein-newborn-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF427LEK/,/files/ENCFF530GZB/		September, 2017	/files/ENCFF427LEK/,/files/ENCFF530GZB/		/annotations/ENCSR892AIT/@@hub/hub.txt
/annotations/ENCSR615HHV/	ENCSR615HHV	H3K4me3	vagina	9-state high H3K4me3 for vagina female adult (53 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	53	year		25			2017-08-29			/biosample-types/tissue_UBERON_0000996/			2017-07-10T22:07:54.838943+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-vagina-female-adult-53-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF450YHV/,/files/ENCFF794RHJ/		August, 2017	/files/ENCFF450YHV/,/files/ENCFF794RHJ/		/annotations/ENCSR615HHV/@@hub/hub.txt
/annotations/ENCSR185GBW/	ENCSR185GBW	H3K4me3	esophagus	9-state high H3K4me3 for esophagus male adult (34 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	34	year		25			2017-08-29			/biosample-types/tissue_UBERON_0001043/			2017-07-10T22:22:29.686519+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-esophagus-male-adult-34-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF185OAZ/,/files/ENCFF713NFP/		August, 2017	/files/ENCFF185OAZ/,/files/ENCFF713NFP/		/annotations/ENCSR185GBW/@@hub/hub.txt
/annotations/ENCSR763PRN/	ENCSR763PRN	CTCF	skin fibroblast	5-group for skin fibroblast female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	young adult	10	year		25			2017-09-12			/biosample-types/primary_cell_CL_0002620/			2017-08-21T22:16:45.591338+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-skin-fibroblast-female-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF663AMF/,/files/ENCFF236CAP/		September, 2017	/files/ENCFF663AMF/,/files/ENCFF236CAP/		/annotations/ENCSR763PRN/@@hub/hub.txt
/annotations/ENCSR959OHR/	ENCSR959OHR	H3K27ac	thoracic aorta	9-state high H3K27ac for thoracic aorta male adult (37-54 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	37	year		25			2017-08-29			/biosample-types/tissue_UBERON_0001515/			2017-07-10T22:20:32.201913+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thoracic-aorta-male-adult-37-54-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF091FYG/,/files/ENCFF974QHY/		August, 2017	/files/ENCFF091FYG/,/files/ENCFF974QHY/		/annotations/ENCSR959OHR/@@hub/hub.txt
/annotations/ENCSR595FCO/	ENCSR595FCO		foreskin keratinocyte	9-state high DNase for foreskin keratinocyte male newborn	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	postnatal				25			2017-08-31			/biosample-types/primary_cell_CL_1001606/			2017-08-21T22:23:08.684853+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-foreskin-keratinocyte-male-newborn-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF294TJU/,/files/ENCFF659GZC/		August, 2017	/files/ENCFF294TJU/,/files/ENCFF659GZC/		/annotations/ENCSR595FCO/@@hub/hub.txt
/annotations/ENCSR646RCQ/	ENCSR646RCQ	H3K4me3	B cell	9-state high H3K4me3 for B cell female adult (43 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	43	year		25			2017-08-29			/biosample-types/primary_cell_CL_0000236/			2017-07-10T21:40:50.150447+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-B-cell-female-adult-43-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF775VVJ/,/files/ENCFF767XLM/		August, 2017	/files/ENCFF775VVJ/,/files/ENCFF767XLM/		/annotations/ENCSR646RCQ/@@hub/hub.txt
/annotations/ENCSR111DQA/	ENCSR111DQA	H3K4me3,H3K27ac	endocrine pancreas	5-group for endocrine pancreas male adult (45 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	45	year		25			2017-09-12			/biosample-types/tissue_UBERON_0000016/			2017-07-10T22:09:51.093103+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-endocrine-pancreas-male-adult-45-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF137ROK/,/files/ENCFF055CJM/		September, 2017	/files/ENCFF137ROK/,/files/ENCFF055CJM/		/annotations/ENCSR111DQA/@@hub/hub.txt
/annotations/ENCSR510ZWZ/	ENCSR510ZWZ		kidney	5-group for kidney female fetal (85 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	85	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002113/			2017-08-21T22:17:22.397995+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-kidney-female-fetal-85-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF519CJL/,/files/ENCFF770LRR/		September, 2017	/files/ENCFF519CJL/,/files/ENCFF770LRR/		/annotations/ENCSR510ZWZ/@@hub/hub.txt
/annotations/ENCSR962ZNM/	ENCSR962ZNM		renal cortex interstitium	5-group for renal cortex interstitium male fetal (113 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	113	day		25			2017-09-12			/biosample-types/tissue_UBERON_0005270/			2017-08-21T22:22:56.982279+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-renal-cortex-interstitium-male-fetal-113-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF301XZH/,/files/ENCFF672SSU/		September, 2017	/files/ENCFF301XZH/,/files/ENCFF672SSU/		/annotations/ENCSR962ZNM/@@hub/hub.txt
/annotations/ENCSR602LWA/	ENCSR602LWA		trophoblast cell	5-group for trophoblast cell fetal (17 weeks and 18 weeks)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	18	week		25			2017-09-12			/biosample-types/primary_cell_CL_0000351/			2017-08-21T22:12:09.315311+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-trophoblast-cell-fetal-17-weeks-and-fetal-18-weeks-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF005GNA/,/files/ENCFF043JQE/		September, 2017	/files/ENCFF005GNA/,/files/ENCFF043JQE/		/annotations/ENCSR602LWA/@@hub/hub.txt
/annotations/ENCSR933DZF/	ENCSR933DZF		muscle of back	5-group for muscle of back male fetal (96 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	96	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002324/			2017-08-21T22:20:44.310345+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-back-male-fetal-96-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF695XPO/,/files/ENCFF707SIJ/		September, 2017	/files/ENCFF695XPO/,/files/ENCFF707SIJ/		/annotations/ENCSR933DZF/@@hub/hub.txt
/annotations/ENCSR559KSI/	ENCSR559KSI	H3K4me3,H3K27ac	heart right ventricle	5-group for heart right ventricle male child (3 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	young adult	3	year		25			2017-09-12			/biosample-types/tissue_UBERON_0002080/			2017-08-21T22:22:10.368219+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-heart-right-ventricle-male-child-3-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF849FSP/,/files/ENCFF905VEJ/		September, 2017	/files/ENCFF849FSP/,/files/ENCFF905VEJ/		/annotations/ENCSR559KSI/@@hub/hub.txt
/annotations/ENCSR952VRL/	ENCSR952VRL		CD4-positive helper T cell	5-group for CD4+ helper T cell male adult (21 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	21	year		25			2017-09-12			/biosample-types/primary_cell_CL_0000492/			2017-07-10T22:21:31.713091+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-CD4-helper-T-cell-male-adult-21-year-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF066XTG/,/files/ENCFF402HRM/		September, 2017	/files/ENCFF066XTG/,/files/ENCFF402HRM/		/annotations/ENCSR952VRL/@@hub/hub.txt
/annotations/ENCSR143OJF/	ENCSR143OJF	H3K4me3	mammary epithelial cell	9-state high H3K4me3 for mammary epithelial cell female (50 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	50	year		25			2017-08-29			/biosample-types/primary_cell_CL_0002327/			2017-07-10T21:53:42.851934+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-mammary-epithelial-cell-female-50-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF692XHW/,/files/ENCFF257EGE/		August, 2017	/files/ENCFF692XHW/,/files/ENCFF257EGE/		/annotations/ENCSR143OJF/@@hub/hub.txt
/annotations/ENCSR938KCD/	ENCSR938KCD		CD1c-positive myeloid dendritic cell	5-group for CD1c+ myeloid dendritic cell	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_0002399/			2017-08-21T22:15:35.766390+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-CD1c-myeloid-dendritic-cell-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF704DIE/,/files/ENCFF459JSC/		September, 2017	/files/ENCFF704DIE/,/files/ENCFF459JSC/		/annotations/ENCSR938KCD/@@hub/hub.txt
/annotations/ENCSR786VSQ/	ENCSR786VSQ		retina	5-group for retina fetal (74 days and 85 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	74	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000966/			2017-08-21T21:59:14.254537+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-retina-fetal-74-days-and-fetal-85-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF986FAC/,/files/ENCFF729WZG/		September, 2017	/files/ENCFF986FAC/,/files/ENCFF729WZG/		/annotations/ENCSR786VSQ/@@hub/hub.txt
/annotations/ENCSR068OBE/	ENCSR068OBE		inferior parietal cortex	5-group for inferior parietal cortex male adult (84 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	84	year		25			2017-09-12			/biosample-types/tissue_UBERON_0006088/			2017-07-10T22:10:08.357685+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-inferior-parietal-cortex-male-adult-84-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF838FXE/,/files/ENCFF992WUW/		September, 2017	/files/ENCFF838FXE/,/files/ENCFF992WUW/		/annotations/ENCSR068OBE/@@hub/hub.txt
/annotations/ENCSR273SNR/	ENCSR273SNR		right renal pelvis	5-group for right renal pelvis male fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0018116/			2017-08-21T22:04:28.203207+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-right-renal-pelvis-male-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF733OTT/,/files/ENCFF561CDY/		September, 2017	/files/ENCFF733OTT/,/files/ENCFF561CDY/		/annotations/ENCSR273SNR/@@hub/hub.txt
/annotations/ENCSR507JXR/	ENCSR507JXR		pancreas	9-state high DNase for pancreas male adult	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	60	year		25			2017-08-31			/biosample-types/tissue_UBERON_0001264/			2017-07-10T21:54:37.491288+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-pancreas-male-adult-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF635SIW/,/files/ENCFF748GUN/		August, 2017	/files/ENCFF635SIW/,/files/ENCFF748GUN/		/annotations/ENCSR507JXR/@@hub/hub.txt
/annotations/ENCSR310ZYG/	ENCSR310ZYG	H3K4me3	ovary	9-state high H3K4me3 for ovary female adult (30 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	30	year		25			2017-08-29			/biosample-types/tissue_UBERON_0000992/			2017-07-10T21:39:49.406681+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-ovary-female-adult-30-years-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF653QTZ/,/files/ENCFF009BGE/		August, 2017	/files/ENCFF653QTZ/,/files/ENCFF009BGE/		/annotations/ENCSR310ZYG/@@hub/hub.txt
/annotations/ENCSR426CMB/	ENCSR426CMB		small intestine	9-state high DNase for small intestine male fetal (108 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	108	day		25			2017-08-31			/biosample-types/tissue_UBERON_0002108/			2017-08-21T22:59:00.839098+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-small-intestine-male-fetal-108-days-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF394DZH/,/files/ENCFF935FAB/		August, 2017	/files/ENCFF394DZH/,/files/ENCFF935FAB/		/annotations/ENCSR426CMB/@@hub/hub.txt
/annotations/ENCSR390GOK/	ENCSR390GOK	CTCF	spleen	9-state high CTCF for spleen adult	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	30	year		25			2017-08-29			/biosample-types/tissue_UBERON_0002106/			2017-07-10T22:00:43.834824+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-spleen-adult-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF379VXZ/,/files/ENCFF531MWO/		August, 2017	/files/ENCFF379VXZ/,/files/ENCFF531MWO/		/annotations/ENCSR390GOK/@@hub/hub.txt
/annotations/ENCSR556JMH/	ENCSR556JMH	H3K27ac	small intestine	9-state high H3K27ac for small intestine male fetal (108 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	108	day		25			2017-08-30			/biosample-types/tissue_UBERON_0002108/			2017-08-21T22:59:01.788703+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-small-intestine-male-fetal-108-days-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF393DYM/,/files/ENCFF206UYE/		August, 2017	/files/ENCFF393DYM/,/files/ENCFF206UYE/		/annotations/ENCSR556JMH/@@hub/hub.txt
/annotations/ENCSR953LHC/	ENCSR953LHC		renal cortex interstitium	5-group for renal cortex interstitium female fetal (120 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	120	day		25			2017-09-12			/biosample-types/tissue_UBERON_0005270/			2017-08-21T20:39:05.141994+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-renal-cortex-interstitium-female-fetal-120-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF069ZQD/,/files/ENCFF072UFW/		September, 2017	/files/ENCFF069ZQD/,/files/ENCFF072UFW/		/annotations/ENCSR953LHC/@@hub/hub.txt
/annotations/ENCSR839LSA/	ENCSR839LSA		left kidney	5-group for left kidney female fetal (87 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	87	day		25			2017-09-12			/biosample-types/tissue_UBERON_0004538/			2017-08-21T22:17:48.299799+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-left-kidney-female-fetal-87-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF431IJT/,/files/ENCFF456ONA/		September, 2017	/files/ENCFF431IJT/,/files/ENCFF456ONA/		/annotations/ENCSR839LSA/@@hub/hub.txt
/annotations/ENCSR227BRO/	ENCSR227BRO		fibroblast of the aortic adventitia	9-state high DNase for fibroblast of the aortic adventitia female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-31			/biosample-types/primary_cell_CL_0002547/			2017-08-21T22:18:03.386472+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-the-aortic-adventitia-female-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF790RHE/,/files/ENCFF163UDW/		August, 2017	/files/ENCFF790RHE/,/files/ENCFF163UDW/		/annotations/ENCSR227BRO/@@hub/hub.txt
/annotations/ENCSR899NVJ/	ENCSR899NVJ	H3K4me3	fibroblast of lung	9-state high H3K4me3 for fibroblast of lung	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown	45	year		25			2017-08-29			/biosample-types/primary_cell_CL_0002553/			2017-07-10T22:32:25.041091+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-lung-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF986RMD/,/files/ENCFF294HND/		August, 2017	/files/ENCFF986RMD/,/files/ENCFF294HND/		/annotations/ENCSR899NVJ/@@hub/hub.txt
/annotations/ENCSR545RHH/	ENCSR545RHH	H3K4me3	mucosa of stomach	5-group for mucosa of stomach male adult (59 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	59	year		25			2017-09-12			/biosample-types/tissue_UBERON_0001199/			2017-07-10T23:05:13.168001+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-mucosa-of-stomach-male-adult-59-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF707RIP/,/files/ENCFF083APU/		September, 2017	/files/ENCFF707RIP/,/files/ENCFF083APU/		/annotations/ENCSR545RHH/@@hub/hub.txt
/annotations/ENCSR982ZRW/	ENCSR982ZRW		pulmonary artery endothelial cell	5-group for pulmonary artery endothelial cell female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_1001568/			2017-08-21T22:17:36.007684+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-pulmonary-artery-endothelial-cell-female-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF778WQF/,/files/ENCFF132NTX/		September, 2017	/files/ENCFF778WQF/,/files/ENCFF132NTX/		/annotations/ENCSR982ZRW/@@hub/hub.txt
/annotations/ENCSR382ZLL/	ENCSR382ZLL		fibroblast of lung	9-state high DNase for fibroblast of lung	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-31			/biosample-types/primary_cell_CL_0002553/			2017-08-21T22:31:33.721852+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-lung-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF309FQJ/,/files/ENCFF741ZIR/		August, 2017	/files/ENCFF309FQJ/,/files/ENCFF741ZIR/		/annotations/ENCSR382ZLL/@@hub/hub.txt
/annotations/ENCSR894ZSG/	ENCSR894ZSG		spinal cord	5-group for spinal cord female fetal (89 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	89	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002240/			2017-08-21T22:26:10.388519+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-spinal-cord-female-fetal-89-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF100QNG/,/files/ENCFF998BPH/		September, 2017	/files/ENCFF100QNG/,/files/ENCFF998BPH/		/annotations/ENCSR894ZSG/@@hub/hub.txt
