File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF466TCI	bed narrowPeak	peaks	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF272FQN, ENCFF992CZQ	388189	ENCODE Processing Pipeline	57a0dde6e18129eaa0a39b7f2e45ee48		https://www.encodeproject.org/files/ENCFF466TCI/@@download/ENCFF466TCI.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/7499a650-92d5-4cf8-b25e-95eb55f6b4d9/ENCFF466TCI.bed.gz	low read depth			
ENCFF981YWC	bed narrowPeak	peaks	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF143IUF, ENCFF163ZHO	387803	ENCODE Processing Pipeline	2e3f92e54a94287d77f320798a792146		https://www.encodeproject.org/files/ENCFF981YWC/@@download/ENCFF981YWC.bed.gz	hg19				archived	s3://encode-public/2016/11/03/0510385d-50b2-4132-9d3a-f96c4f5a950f/ENCFF981YWC.bed.gz	low read depth			
ENCFF472TGW	bed narrowPeak	peaks	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF450FXC, ENCFF967OQF	426993	ENCODE Processing Pipeline	6d3b4e3e8a2bff5e627d6fb768abf4dc		https://www.encodeproject.org/files/ENCFF472TGW/@@download/ENCFF472TGW.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/73fa544a-1c31-44c9-a7a0-d4e3eb9b339c/ENCFF472TGW.bed.gz	low read depth			
ENCFF741CZJ	bed narrowPeak	peaks	ENCSR536NGW	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF934CDN	426685	ENCODE Processing Pipeline	e225039efef1a22b798042c2a2149235		https://www.encodeproject.org/files/ENCFF741CZJ/@@download/ENCFF741CZJ.bed.gz	hg19				archived	s3://encode-public/2017/09/19/d500b321-1914-457e-9471-56da22f072ac/ENCFF741CZJ.bed.gz	low read depth			
ENCFF507JIF	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF799QKF, ENCFF967OQF	461023	ENCODE Processing Pipeline	5652d93b653a773c8c68a320c3d546fb		https://www.encodeproject.org/files/ENCFF507JIF/@@download/ENCFF507JIF.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/ff5a3fb6-0ddc-4df0-89fb-e24ebca9acce/ENCFF507JIF.bed.gz	low read depth, low spot score			
ENCFF159HJV	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF203BEH, ENCFF390DNP	459700	ENCODE Processing Pipeline	0082ccba864f1adf2953632a0594267c		https://www.encodeproject.org/files/ENCFF159HJV/@@download/ENCFF159HJV.bed.gz	hg19				released	s3://encode-public/2018/05/14/7b5a5c28-ba34-4865-8581-a11dba3724e7/ENCFF159HJV.bed.gz	low read depth, low spot score			
ENCFF444ZRC	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF695IQI, ENCFF992CZQ	458114	ENCODE Processing Pipeline	5e79a70bb3dd3c89996864f54ac0e467		https://www.encodeproject.org/files/ENCFF444ZRC/@@download/ENCFF444ZRC.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/8a1b06e7-eca9-4f27-be40-82c89b1d05ff/ENCFF444ZRC.bed.gz	low read depth, low spot score			
ENCFF210RAG	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF331RKT	455504	ENCODE Processing Pipeline	f77b23096b00a67e0e5b677bac16cd2b		https://www.encodeproject.org/files/ENCFF210RAG/@@download/ENCFF210RAG.bed.gz	hg19				archived	s3://encode-public/2016/11/03/12edba9d-92e6-47c2-8407-c49d204dce30/ENCFF210RAG.bed.gz	low read depth, low spot score			
ENCFF805PHJ	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF799QKF, ENCFF967OQF	462146	ENCODE Processing Pipeline	86568968e6b27b90cdbecc5888bbf361		https://www.encodeproject.org/files/ENCFF805PHJ/@@download/ENCFF805PHJ.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/48bf1126-46d0-461e-97f4-bf7127ec5f55/ENCFF805PHJ.bed.gz	low read depth, low spot score			
ENCFF083NJI	bed narrowPeak	peaks	ENCSR247IUJ	DNase-seq	CL:0000236	B cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF203BEH, ENCFF390DNP	459656	ENCODE Processing Pipeline	08ffc6990483ba99b7928459e621bce5		https://www.encodeproject.org/files/ENCFF083NJI/@@download/ENCFF083NJI.bed.gz	hg19				archived	s3://encode-public/2017/09/19/dd7106e1-d0fc-4316-9743-a0643479ad04/ENCFF083NJI.bed.gz	low read depth, low spot score			
ENCFF897BWP	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF368ONB, ENCFF967OQF	562340	ENCODE Processing Pipeline	efae57192b49622ad76bd3728ad6c18e		https://www.encodeproject.org/files/ENCFF897BWP/@@download/ENCFF897BWP.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/72f1e0a2-068b-464a-8f5e-d67a09c7ca88/ENCFF897BWP.bed.gz	low read depth, low spot score			
ENCFF840ZTK	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF376UNW, ENCFF390DNP	561821	ENCODE Processing Pipeline	06e05a7e2aba4f244fd98f1b6466fec1		https://www.encodeproject.org/files/ENCFF840ZTK/@@download/ENCFF840ZTK.bed.gz	hg19				released	s3://encode-public/2018/05/14/c65897cf-ddbe-4427-8c89-9969feee02c2/ENCFF840ZTK.bed.gz	low read depth, low spot score			
ENCFF224LJW	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF292VZN	549317	ENCODE Processing Pipeline	00e29c3324b3db01cee88b752462e5dc		https://www.encodeproject.org/files/ENCFF224LJW/@@download/ENCFF224LJW.bed.gz	hg19				archived	s3://encode-public/2016/10/28/770cbac6-5eb3-4cd2-86f4-1f2fe7f8d1d9/ENCFF224LJW.bed.gz	low read depth, low spot score			
ENCFF675RVL	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF559IYX, ENCFF992CZQ	553317	ENCODE Processing Pipeline	d9beb0912b3ff6688dfb93222c550c19		https://www.encodeproject.org/files/ENCFF675RVL/@@download/ENCFF675RVL.bed.gz	GRCh38				archived	s3://encode-public/2016/10/28/3d7ac053-df7b-42d5-ab85-b2872ce30c26/ENCFF675RVL.bed.gz	low read depth, low spot score			
ENCFF727MYL	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF368ONB, ENCFF967OQF	564403	ENCODE Processing Pipeline	fb2d216e36a163f2a2dfb3d514121a42		https://www.encodeproject.org/files/ENCFF727MYL/@@download/ENCFF727MYL.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/db3b89ef-1fad-428d-9474-feceafdc6f40/ENCFF727MYL.bed.gz	low read depth, low spot score			
ENCFF177AKO	bed narrowPeak	peaks	ENCSR723JLG	DNase-seq	CL:0000623	natural killer cell	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF376UNW, ENCFF390DNP	561742	ENCODE Processing Pipeline	4a88ba1a7618c1da38828a82755084e6		https://www.encodeproject.org/files/ENCFF177AKO/@@download/ENCFF177AKO.bed.gz	hg19				archived	s3://encode-public/2017/09/19/2f836348-c1ff-4b2a-b69b-60d32e4e0b9b/ENCFF177AKO.bed.gz	low read depth, low spot score			
ENCFF175BCP	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF061WQO, ENCFF967OQF	639510	ENCODE Processing Pipeline	e7a2cb6eb60c8b299890fbdd39f5b25a		https://www.encodeproject.org/files/ENCFF175BCP/@@download/ENCFF175BCP.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/eeb994bc-b367-4d7c-975d-a7bc57fece72/ENCFF175BCP.bed.gz	low read depth, low spot score			
ENCFF401SKP	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF568IND	639637	ENCODE Processing Pipeline	55580b60dd61a57dafbacb56326ea20e		https://www.encodeproject.org/files/ENCFF401SKP/@@download/ENCFF401SKP.bed.gz	hg19				released	s3://encode-public/2018/05/14/a1bd1622-392a-4be5-bd06-f89e57045211/ENCFF401SKP.bed.gz	low read depth, low spot score			
ENCFF543KDP	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF372FJY, ENCFF992CZQ	603242	ENCODE Processing Pipeline	bba1ce7a058f7de6a9abbcb5f5de4ca7		https://www.encodeproject.org/files/ENCFF543KDP/@@download/ENCFF543KDP.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/020b3635-c952-45a0-8a44-cc42a3347c31/ENCFF543KDP.bed.gz	low read depth, low spot score			
ENCFF222ZZI	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF618NGP	600607	ENCODE Processing Pipeline	b33a87b3953385c8542d20bd3849bf18		https://www.encodeproject.org/files/ENCFF222ZZI/@@download/ENCFF222ZZI.bed.gz	hg19				archived	s3://encode-public/2016/11/03/4043e191-382c-4c28-8f2b-751d9313075c/ENCFF222ZZI.bed.gz	low read depth, low spot score			
ENCFF502FQS	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF061WQO, ENCFF967OQF	641116	ENCODE Processing Pipeline	5343024ddaab09eedbd540814901e89c		https://www.encodeproject.org/files/ENCFF502FQS/@@download/ENCFF502FQS.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/f5cd3874-ec3e-4416-9cd0-1ecb5f254bdf/ENCFF502FQS.bed.gz	low read depth, low spot score			
ENCFF116WYF	bed narrowPeak	peaks	ENCSR937RVN	DNase-seq	UBERON:0001383	muscle of leg	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF568IND	639466	ENCODE Processing Pipeline	b4f4d8fbce9059dac20161cece829e85		https://www.encodeproject.org/files/ENCFF116WYF/@@download/ENCFF116WYF.bed.gz	hg19				archived	s3://encode-public/2017/09/19/ffd0dd90-0c48-4bec-82b0-fe461d6234c7/ENCFF116WYF.bed.gz	low read depth, low spot score			
ENCFF041NEG	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF639QKR, ENCFF967OQF	546201	ENCODE Processing Pipeline	9a35ed69b5409eadce5b747d99ad16da		https://www.encodeproject.org/files/ENCFF041NEG/@@download/ENCFF041NEG.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/cd67e75b-d8cf-4915-9260-7c880dfa9c9e/ENCFF041NEG.bed.gz	low read depth, low spot score			
ENCFF888NOP	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF772QLS	546740	ENCODE Processing Pipeline	ea4b95af030030de86273bdfb34f5e31		https://www.encodeproject.org/files/ENCFF888NOP/@@download/ENCFF888NOP.bed.gz	hg19				released	s3://encode-public/2018/05/14/0b735580-8bde-4597-928d-bc7d0893f7af/ENCFF888NOP.bed.gz	low read depth, low spot score			
ENCFF265KNN	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF787GDC, ENCFF992CZQ	514232	ENCODE Processing Pipeline	93689594bc14c1c66d65e29641c8cd9d		https://www.encodeproject.org/files/ENCFF265KNN/@@download/ENCFF265KNN.bed.gz	GRCh38				archived	s3://encode-public/2016/11/04/a40f29be-f4a5-48f9-962e-e8a3074e5e7f/ENCFF265KNN.bed.gz	low read depth, low spot score			
ENCFF134EOH	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF116UWL, ENCFF163ZHO	511150	ENCODE Processing Pipeline	2762e766d0133e3b9e05fc36192da9e1		https://www.encodeproject.org/files/ENCFF134EOH/@@download/ENCFF134EOH.bed.gz	hg19				archived	s3://encode-public/2016/11/04/19176ee4-679a-4090-87bf-15d0c894f414/ENCFF134EOH.bed.gz	low read depth, low spot score			
ENCFF148PCY	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF639QKR, ENCFF967OQF	546917	ENCODE Processing Pipeline	a48416a3145e718f629e34614a9ebc04		https://www.encodeproject.org/files/ENCFF148PCY/@@download/ENCFF148PCY.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/9ed2977d-c1b4-4a09-84ff-ba74d83b6493/ENCFF148PCY.bed.gz	low read depth, low spot score			
ENCFF802PVJ	bed narrowPeak	peaks	ENCSR062DXC	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF772QLS	546629	ENCODE Processing Pipeline	82a7f2ae565ee00f3c71d750cfe648af		https://www.encodeproject.org/files/ENCFF802PVJ/@@download/ENCFF802PVJ.bed.gz	hg19				archived	s3://encode-public/2017/09/19/5cabc148-8935-41d3-ac83-b69f8e020099/ENCFF802PVJ.bed.gz	low read depth, low spot score			
ENCFF246TUN	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF748OVY, ENCFF967OQF	530322	ENCODE Processing Pipeline	3c8c7037bd698fe276faa681eb94eb0d		https://www.encodeproject.org/files/ENCFF246TUN/@@download/ENCFF246TUN.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/e0de2143-4efa-4930-b638-5f748514810b/ENCFF246TUN.bed.gz	low read depth, low spot score			
ENCFF588SBI	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF229SBH, ENCFF390DNP	529599	ENCODE Processing Pipeline	e7ec9b553ab73121e8d82557248947b5		https://www.encodeproject.org/files/ENCFF588SBI/@@download/ENCFF588SBI.bed.gz	hg19				released	s3://encode-public/2018/05/14/86f9e1aa-43dc-4dcb-a369-48f85ca134eb/ENCFF588SBI.bed.gz	low read depth, low spot score			
ENCFF508UQC	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF839KKK	497123	ENCODE Processing Pipeline	5a5e1e3e74a9af0e69061c8eb1986fde		https://www.encodeproject.org/files/ENCFF508UQC/@@download/ENCFF508UQC.bed.gz	hg19				archived	s3://encode-public/2016/11/03/47e28728-2f9d-4ea0-ba7d-47207c4bcac2/ENCFF508UQC.bed.gz	low read depth, low spot score			
ENCFF464PRA	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF824GYO, ENCFF992CZQ	498870	ENCODE Processing Pipeline	4c89e878d921262918225a1986d79aa6		https://www.encodeproject.org/files/ENCFF464PRA/@@download/ENCFF464PRA.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/10985ecc-4ba2-4e63-8569-340875327a48/ENCFF464PRA.bed.gz	low read depth, low spot score			
ENCFF473LEG	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF748OVY, ENCFF967OQF	530997	ENCODE Processing Pipeline	25ae8b9cd879a42b80c2e874927dbba9		https://www.encodeproject.org/files/ENCFF473LEG/@@download/ENCFF473LEG.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/705be60e-ca28-435c-b794-b2daeb2d3902/ENCFF473LEG.bed.gz	low read depth, low spot score			
ENCFF948QHW	bed narrowPeak	peaks	ENCSR356QCD	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF229SBH, ENCFF390DNP	529338	ENCODE Processing Pipeline	e462511c988aa2dad37813dfe00db67a		https://www.encodeproject.org/files/ENCFF948QHW/@@download/ENCFF948QHW.bed.gz	hg19				archived	s3://encode-public/2017/09/19/0269d0d2-a7c5-4557-a529-0c872ebf17b6/ENCFF948QHW.bed.gz	low read depth, low spot score			
ENCFF001WBA	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1, 2							ENCFF001BSG	2325850	John Stamatoyannopoulos, UW	c643aaefbce12bd346f0ba3701da9024		https://www.encodeproject.org/files/ENCFF001WBA/@@download/ENCFF001WBA.bed.gz	hg19				archived	s3://encode-public/2012/07/12/267343ac-dda1-40d1-b453-8957a25e637b/ENCFF001WBA.narrowPeak.gz	low read depth, low spot score			
ENCFF001WNC	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF001DNT	1587876	John Stamatoyannopoulos, UW	69e927c98297c97055be74fbac6fa45f		https://www.encodeproject.org/files/ENCFF001WNC/@@download/ENCFF001WNC.bed.gz	hg19				archived	s3://encode-public/2011/01/11/30cb083c-9e0f-4f59-a5c2-4134d65582aa/ENCFF001WNC.narrowPeak.gz	low read depth, low spot score			
ENCFF001WNB	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF001DNS	1368143	John Stamatoyannopoulos, UW	febb003e53c0d355023053e8b6a723d6		https://www.encodeproject.org/files/ENCFF001WNB/@@download/ENCFF001WNB.bed.gz	hg19				archived	s3://encode-public/2011/01/11/56e21ce9-992b-4cd1-bc45-061964c855b3/ENCFF001WNB.narrowPeak.gz	low read depth, low spot score			
ENCFF136MYL	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF813ZGX, ENCFF967OQF	815752	ENCODE Processing Pipeline	8bf57ae4d822f33f5f800b74f1cff31c		https://www.encodeproject.org/files/ENCFF136MYL/@@download/ENCFF136MYL.bed.gz	GRCh38				released	s3://encode-public/2018/05/07/302f4c9b-bfe1-4ef1-ab7d-fb2931d525c8/ENCFF136MYL.bed.gz	low read depth, low spot score			
ENCFF406AWN	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF434GJP, ENCFF967OQF	2388941	ENCODE Processing Pipeline	58a8963b7ed3c310937e3ec5dd374e62		https://www.encodeproject.org/files/ENCFF406AWN/@@download/ENCFF406AWN.bed.gz	GRCh38				released	s3://encode-public/2018/05/07/4faed44a-4b0c-4341-878a-6ee63e8aac4c/ENCFF406AWN.bed.gz	low read depth, low spot score			
ENCFF330HEK	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF390DNP, ENCFF757PTA	814250	ENCODE Processing Pipeline	1042d165ab6ccdf33a1908f352bd2967		https://www.encodeproject.org/files/ENCFF330HEK/@@download/ENCFF330HEK.bed.gz	hg19				released	s3://encode-public/2018/05/07/61cb3fd0-1d6e-4144-918d-86f69cb499c0/ENCFF330HEK.bed.gz	low read depth, low spot score			
ENCFF097KBE	bed narrowPeak	peaks	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF390DNP, ENCFF818BFC	2375223	ENCODE Processing Pipeline	54f1c7f3fdf1cff1da1f6d2bdfd4abc6		https://www.encodeproject.org/files/ENCFF097KBE/@@download/ENCFF097KBE.bed.gz	hg19				released	s3://encode-public/2018/05/07/a2951854-7002-4727-a5df-9be09f156a3d/ENCFF097KBE.bed.gz	low read depth, low spot score			
ENCFF994YDK	bed narrowPeak	peaks	ENCSR888GBS	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF868KCX, ENCFF967OQF	779989	ENCODE Processing Pipeline	eb5f3106cf42f5a202ddfe44fc3a27cc		https://www.encodeproject.org/files/ENCFF994YDK/@@download/ENCFF994YDK.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/f0ddd387-335d-474f-b16b-407aff700b94/ENCFF994YDK.bed.gz	low read depth, low spot score			
ENCFF996VLV	bed narrowPeak	peaks	ENCSR888GBS	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF560XJK	779876	ENCODE Processing Pipeline	ef4e30744c6aae8f769d63de2649f7e4		https://www.encodeproject.org/files/ENCFF996VLV/@@download/ENCFF996VLV.bed.gz	hg19				released	s3://encode-public/2018/05/14/34a90fdc-e958-4ac4-81fe-0e8c85d85f04/ENCFF996VLV.bed.gz	low read depth, low spot score			
ENCFF901XEJ	bed narrowPeak	peaks	ENCSR888GBS	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF963FTR, ENCFF992CZQ	743470	ENCODE Processing Pipeline	260e395ae08d5a4f70411fcd37c8e029		https://www.encodeproject.org/files/ENCFF901XEJ/@@download/ENCFF901XEJ.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/85868a30-8885-4343-8240-49a71efed7ca/ENCFF901XEJ.bed.gz	low read depth, low spot score			
